date,asset,ret_1d
2013-03-22,QQQ,-0.0114169680227563
2013-03-22,SPY,-0.0085793257592879
2013-03-22,TLT,0.0095989348122959
2013-03-25,GLD,-0.0044900456537212
2013-03-25,QQQ,0.0096689304242126
2013-03-25,SPY,0.0080011103464726
2013-03-25,TLT,0.0007673954198674
2013-03-26,GLD,-0.0019949010771062
2013-03-26,QQQ,-0.0036515050193991
2013-03-26,SPY,-0.0041861864313256
2013-03-26,TLT,-0.0009379715794935
2013-03-27,GLD,-0.0033553022909427
2013-03-27,QQQ,0.0053995426179429
2013-03-27,SPY,0.0079707659619894
2013-03-27,TLT,0.0011936175733426
2013-03-28,GLD,0.0041279688769014
2013-03-28,QQQ,0.0013090535777711
2013-03-28,SPY,0.0
2013-03-28,TLT,0.008484693653343
2013-04-01,GLD,-0.0058746088659239
2013-04-01,QQQ,0.0024678558460027
2013-04-01,SPY,0.0030684402174279
2013-04-01,TLT,-0.0050821595676372
2013-04-02,GLD,0.0014234036058695
2013-04-02,QQQ,-0.0068378998740649
2013-04-02,SPY,-0.0039651824449908
2013-04-02,TLT,0.0053355811470029
2013-04-03,GLD,-0.0145883769875583
2013-04-03,QQQ,0.0078523147678175
2013-04-03,SPY,0.004922209234326
2013-04-03,TLT,-0.0040626016210177
2013-04-04,GLD,-0.0112152977467187
2013-04-04,QQQ,-0.0091669937313075
2013-04-04,SPY,-0.0101908369924676
2013-04-04,TLT,0.0089497181019354
2013-04-05,GLD,-0.002923412204056
2013-04-05,QQQ,0.0002922631193948
2013-04-05,SPY,0.0040503118165106
2013-04-05,TLT,0.0118650971281181
2013-04-08,GLD,0.0166285873671669
2013-04-08,QQQ,-0.0083645610737246
2013-04-08,SPY,-0.0045013061575245
2013-04-08,TLT,0.0199833985393642
2013-04-09,GLD,-0.0042626807758511
2013-04-09,QQQ,0.005291026533765
2013-04-09,SPY,0.0067444326487546
2013-04-09,TLT,-0.0076829348341382
2013-04-10,GLD,0.0077250313838939
2013-04-10,QQQ,0.0067202455885946
2013-04-10,SPY,0.0034508806903607
2013-04-10,TLT,-0.0024644342013059
2013-04-11,GLD,-0.0170348186411695
2013-04-11,QQQ,0.0193228271113027
2013-04-11,SPY,0.0121743826929499
2013-04-11,TLT,-0.0138310054492439
2013-04-12,GLD,0.0019880924290127
2013-04-12,QQQ,-0.0004285234045127
2013-04-12,SPY,0.0032719104974942
2013-04-12,TLT,0.0019162324098545
2013-04-15,GLD,-0.0481449321782465
2013-04-15,QQQ,-0.0007145776371276
2013-04-15,SPY,-0.0024529046728204
2013-04-15,TLT,0.0147893877333709
2013-04-16,GLD,-0.0919050745798384
2013-04-16,QQQ,-0.0199285278626341
2013-04-16,SPY,-0.0234465885739041
2013-04-16,TLT,0.0086559218101289
2013-04-17,GLD,0.0112833387442147
2013-04-17,QQQ,0.0131857835967003
2013-04-17,SPY,0.0146549101747624
2013-04-17,TLT,-0.0082459094965088
2013-04-18,GLD,0.0005269098319827
2013-04-18,QQQ,-0.0197709680619589
2013-04-18,SPY,-0.0147193430598931
2013-04-18,TLT,0.0066184622397923
2013-04-19,GLD,0.0107049563982102
2013-04-19,QQQ,-0.0138973621957235
2013-04-19,SPY,-0.0062732701814938
2013-04-19,TLT,0.0024401787422634
2013-04-22,GLD,0.0086740963508889
2013-04-22,QQQ,0.0136036136927426
2013-04-22,SPY,0.0086558021147296
2013-04-22,TLT,-0.0021144649124966
2013-04-23,GLD,0.017778517935289
2013-04-23,QQQ,0.0102280931354324
2013-04-23,SPY,0.0044280672701465
2013-04-23,TLT,0.000732421907742
2013-04-24,GLD,-0.0074240752826579
2013-04-24,QQQ,0.009548626411614
2013-04-24,SPY,0.0102565041552003
2013-04-24,TLT,-0.0035043458064176
2013-04-25,GLD,0.0108265561370557
2013-04-25,QQQ,-0.0004320412013868
2013-04-25,SPY,0.0006336317918098
2013-04-25,TLT,0.0025276640049355
2013-04-26,GLD,0.0232868363089332
2013-04-26,QQQ,0.0053157620902092
2013-04-26,SPY,0.0040455135524108
2013-04-26,TLT,-0.0043253538634791
2013-04-29,GLD,-0.0050966430061307
2013-04-29,QQQ,-0.0031573105984274
2013-04-29,SPY,-0.0017678926858903
2013-04-29,TLT,0.0091183792629083
2013-04-30,GLD,0.0098161118457415
2013-04-30,QQQ,0.0091573024403651
2013-04-30,SPY,0.00667633348477
2013-04-30,TLT,-0.0036536146265371
2013-05-01,GLD,0.0032974471848591
2013-05-01,QQQ,0.0072376976011465
2013-05-01,SPY,0.0023825306217472
2013-05-01,TLT,0.0005692189096276
2013-05-02,GLD,-0.01169524133158
2013-05-02,QQQ,-0.0046772366414194
2013-05-02,SPY,-0.0088061578901276
2013-05-02,TLT,0.0080965544939475
2013-05-03,GLD,0.0057237732642198
2013-05-03,QQQ,0.0125645670880471
2013-05-03,SPY,0.0092444844527223
2013-05-03,TLT,-0.001291081125967
2013-05-06,GLD,0.0011971282175668
2013-05-06,QQQ,0.011715670381527
2013-05-06,SPY,0.0100897414371264
2013-05-06,TLT,-0.0238592752942318
2013-05-07,GLD,0.0004221612830436
2013-05-07,QQQ,0.00387488404873
2013-05-07,SPY,0.0025375453495845
2013-05-07,TLT,-0.0024838815121141
2013-05-08,GLD,-0.0125297290747631
2013-05-08,QQQ,-0.0005526515053212
2013-05-08,SPY,0.0050558546063509
2013-05-08,TLT,-0.0039037683158774
2013-05-09,GLD,0.0147082395931966
2013-05-09,QQQ,0.0048252451084491
2013-05-09,SPY,0.0045406608592606
2013-05-09,TLT,0.0015799330576365
2013-05-10,GLD,-0.0116498590873744
2013-05-10,QQQ,-0.00137625227243
2013-05-10,SPY,-0.0028201321698346
2013-05-10,TLT,-0.0025791233513842
2013-05-13,GLD,-0.0086302125411887
2013-05-13,QQQ,0.0060415181749515
2013-05-13,SPY,0.0032486391341189
2013-05-13,TLT,-0.010804585284268
2013-05-14,GLD,-0.0084165042592745
2013-05-14,QQQ,0.0012312244032636
2013-05-14,SPY,0.0007951652062149
2013-05-14,TLT,-0.0076927018373397
2013-05-15,GLD,-0.0044888226191427
2013-05-15,QQQ,0.0051820280110302
2013-05-15,SPY,0.0102808491247742
2013-05-15,TLT,-0.010921600135951
2013-05-16,GLD,-0.0233455959117858
2013-05-16,QQQ,0.0020382034526113
2013-05-16,SPY,0.005371972564027
2013-05-16,TLT,0.0066695313468672
2013-05-17,GLD,-0.0040191222788075
2013-05-17,QQQ,-0.0010865386650763
2013-05-17,SPY,-0.0047064516937
2013-05-17,TLT,0.0103434686672916
2013-05-20,GLD,-0.0227796014690591
2013-05-20,QQQ,0.0096018956223449
2013-05-20,SPY,0.0096305433714765
2013-05-20,TLT,-0.0127325379485686
2013-05-21,GLD,0.0304316488510243
2013-05-21,QQQ,-0.0014815896882509
2013-05-21,SPY,-5.996205573657439e-05
2013-05-21,TLT,-0.0011966784247531
2013-05-22,GLD,-0.0167167343116151
2013-05-22,QQQ,0.0010776533732338
2013-05-22,SPY,0.0014367287699826
2013-05-22,TLT,0.0078378164951139
2013-05-23,GLD,-0.0070992097524315
2013-05-23,QQQ,-0.0087902912237249
2013-05-23,SPY,-0.0074452792270078
2013-05-23,TLT,-0.0149620202729005
2013-05-24,GLD,0.0200344208915859
2013-05-24,QQQ,-0.0023119041873205
2013-05-24,SPY,-0.002896952611858
2013-05-24,TLT,0.0047265422230567
2013-05-28,GLD,-0.0063346049211476
2013-05-28,QQQ,-0.0005446450627158
2013-05-28,SPY,-0.0008465316261579
2013-05-28,TLT,0.0013708334946226
2013-05-29,GLD,-0.0020204984510566
2013-05-29,QQQ,0.0065172765318926
2013-05-29,SPY,0.0059709202535344
2013-05-29,TLT,-0.0256691749095091
2013-05-30,GLD,0.0099881294084336
2013-05-30,QQQ,-0.0047480042177783
2013-05-30,SPY,-0.0065154780270918
2013-05-30,TLT,0.0111811648248579
2013-05-31,GLD,0.0137739821789609
2013-05-31,QQQ,0.0052892153744053
2013-05-31,SPY,0.0036852517450562
2013-05-31,TLT,-0.0024352630734722
2013-06-03,GLD,-0.0205461283369983
2013-06-03,QQQ,-0.0092404557997337
2013-06-03,SPY,-0.0144560637684408
2013-06-03,TLT,-0.0034018036300413
2013-06-04,GLD,0.0191552387064584
2013-06-04,QQQ,0.0017731336003861
2013-06-04,SPY,0.0054912227482056
2013-06-04,TLT,0.0028792223110361
2013-06-05,GLD,-0.0094208308836374
2013-06-05,QQQ,-0.0051919403491716
2013-06-05,SPY,-0.0048184566777591
2013-06-05,TLT,-0.0092779445279751
2013-06-06,GLD,0.0021422615389313
2013-06-06,QQQ,-0.0130990763467497
2013-06-06,SPY,-0.0140998750847509
2013-06-06,TLT,0.0137114036688582
2013-06-07,GLD,0.0074250993255778
2013-06-07,QQQ,0.0048459556657045
2013-06-07,SPY,0.0090123539325963
2013-06-07,TLT,-0.0006073462871653
2013-06-10,GLD,-0.0240921924961497
2013-06-10,QQQ,0.0135813577730759
2013-06-10,SPY,0.0126402765757029
2013-06-10,TLT,-0.018040576103188
2013-06-11,GLD,0.0049397874499197
2013-06-11,QQQ,0.0004086748888123
2013-06-11,SPY,0.0
2013-06-11,TLT,-0.0047834345810699
2013-06-12,GLD,-0.0051648936635613
2013-06-12,QQQ,-0.0099924960461417
2013-06-12,SPY,-0.0103690889444286
2013-06-12,TLT,0.011828157381426
2013-06-13,GLD,0.0074766703430201
2013-06-13,QQQ,-0.0116232657950652
2013-06-13,SPY,-0.0083116136678804
2013-06-13,TLT,-0.0144065176417955
2013-06-14,GLD,-0.0038060756896859
2013-06-14,QQQ,0.0125857917218507
2013-06-14,SPY,0.015094204008596
2013-06-14,TLT,0.0155465945557004
2013-06-17,GLD,0.0051459052833579
2013-06-17,QQQ,-0.0066189341743828
2013-06-17,SPY,-0.0062922962732446
2013-06-17,TLT,-0.002369328016088
2013-06-18,GLD,-0.0049216237362944
2013-06-18,QQQ,0.0096380281707992
2013-06-18,SPY,0.0076919357601069
2013-06-18,TLT,-0.0052854111035584
2013-06-19,GLD,-0.0123356158656178
2013-06-19,QQQ,0.0081877975555563
2013-06-19,SPY,0.0078745516876886
2013-06-19,TLT,0.0005297797792232
2013-06-20,GLD,-0.0117237071912194
2013-06-20,QQQ,-0.0112068915519727
2013-06-20,SPY,-0.0139132140648325
2013-06-20,TLT,-0.0103820815597058
2013-06-21,GLD,-0.0550120835112227
2013-06-21,QQQ,-0.0240640771858997
2013-06-21,SPY,-0.0250903864337725
2013-06-21,TLT,-0.0165486642819908
2013-06-24,GLD,0.0116631490496367
2013-06-24,QQQ,-0.0084829927336225
2013-06-24,SPY,-0.0020723251112856
2013-06-24,TLT,-0.0171037702458124
2013-06-25,GLD,-0.0089967891886604
2013-06-25,QQQ,-0.0099886237155531
2013-06-25,SPY,-0.0127165205519552
2013-06-25,TLT,0.0041426705804568
2013-06-26,GLD,-0.0037186710729782
2013-06-26,QQQ,0.0072872295387543
2013-06-26,SPY,0.0095682999883473
2013-06-26,TLT,-0.0089513008504509
2013-06-27,GLD,-0.0429435368024657
2013-06-27,QQQ,0.0089293326638213
2013-06-27,SPY,0.0098522464424673
2013-06-27,TLT,0.0064677725290255
2013-06-28,GLD,-0.01998184769474
2013-06-28,QQQ,0.0042241040059006
2013-06-28,SPY,0.00585271851749
2013-06-28,TLT,0.0101709823396189
2013-07-01,GLD,0.0269746040479937
2013-07-01,QQQ,0.0014040788288634
2013-07-01,SPY,-0.0041057828259666
2013-07-01,TLT,0.0068141814875609
2013-07-02,GLD,0.0168168853369691
2013-07-02,QQQ,0.0061547607152606
2013-07-02,SPY,0.0058425329038531
2013-07-02,TLT,-0.0002716665488095
2013-07-03,GLD,-0.0089559782660616
2013-07-03,QQQ,0.0004182471993361
2013-07-03,SPY,-0.000929992893879
2013-07-03,TLT,-0.0006342679643553
2013-07-05,GLD,0.0057311075874801
2013-07-05,QQQ,0.0040342396273836
2013-07-05,SPY,0.000434072779537
2013-07-05,TLT,-0.00299518448511
2013-07-08,GLD,-0.0221924410734477
2013-07-08,QQQ,0.0076067450588902
2013-07-08,SPY,0.0107309415603521
2013-07-08,TLT,-0.0346823490432524
2013-07-09,GLD,0.0119530531516822
2013-07-09,QQQ,0.0009639840064297
2013-07-09,SPY,0.0056885658021907
2013-07-09,TLT,0.0096465160552542
2013-07-10,GLD,0.0092450630396769
2013-07-10,QQQ,0.0060380973687469
2013-07-10,SPY,0.0071715873676995
2013-07-10,TLT,0.001024739100345
2013-07-11,GLD,0.0027320810310944
2013-07-11,QQQ,0.0057299720582127
2013-07-11,SPY,0.0003632693020297
2013-07-11,TLT,-0.0078520124012186
2013-07-12,GLD,0.026837949821575
2013-07-12,QQQ,0.019666569351123
2013-07-12,SPY,0.0135287513720949
2013-07-12,TLT,0.0116622120245896
2013-07-15,GLD,-0.0008857802448473
2013-07-15,QQQ,0.004392125536314
2013-07-15,SPY,0.0004179254640164
2013-07-15,TLT,-0.0008351166299891
2013-07-16,GLD,0.0004027469930761
2013-07-16,QQQ,0.0022550671376179
2013-07-16,SPY,0.0038133837056936
2013-07-16,TLT,0.0052775428191068
2013-07-17,GLD,0.0057012165936061
2013-07-17,QQQ,-0.0013258881747627
2013-07-17,SPY,-0.0037536292618262
2013-07-17,TLT,0.0034109527311457
2013-07-18,GLD,-0.0126507444445967
2013-07-18,QQQ,0.0025176560257845
2013-07-18,SPY,0.0025635252612579
2013-07-18,TLT,0.0018388837869737
2013-07-19,GLD,0.005579624197673
2013-07-19,QQQ,-0.0025176560257846
2013-07-19,SPY,0.0054628613417522
2013-07-19,TLT,-0.0125718110450934
2013-07-22,GLD,0.0088311304668711
2013-07-22,QQQ,-0.0104029534261431
2013-07-22,SPY,0.0017749564340242
2013-07-22,TLT,0.0156901877965867
2013-07-23,GLD,0.0293779408314707
2013-07-23,QQQ,0.0029451323790035
2013-07-23,SPY,0.0019488111570598
2013-07-23,TLT,0.0014641626325124
2013-07-24,GLD,0.0067299450738798
2013-07-24,QQQ,-0.0073790557337149
2013-07-24,SPY,-0.0021261560749871
2013-07-24,TLT,-0.0042151540461581
2013-07-25,GLD,-0.0173417252310216
2013-07-25,QQQ,0.0032266478696737
2013-07-25,SPY,-0.0036723082818602
2013-07-25,TLT,-0.0127531983973001
2013-07-26,GLD,0.0092914570841155
2013-07-26,QQQ,0.0062889244120114
2013-07-26,SPY,0.0024299221144476
2013-07-26,TLT,-0.0003720305729683
2013-07-29,GLD,0.0008545396647843
2013-07-29,QQQ,0.0053213044991691
2013-07-29,SPY,0.0010650097926866
2013-07-29,TLT,0.0061218633293818
2013-07-30,GLD,-0.0024100890856849
2013-07-30,QQQ,-0.0018592221022922
2013-07-30,SPY,-0.0030796842650668
2013-07-30,TLT,-0.0073321681990378
2013-07-31,GLD,-0.0027281369156585
2013-07-31,QQQ,0.0053028613574964
2013-07-31,SPY,0.0
2013-07-31,TLT,-0.0003726909226648
2013-08-01,GLD,-0.0012495787031893
2013-08-01,QQQ,0.0018493980871249
2013-08-01,SPY,0.0007115943074703
2013-08-01,TLT,0.0036277366385463
2013-08-02,GLD,-0.0106062075736405
2013-08-02,QQQ,0.0101111003199558
2013-08-02,SPY,0.0114919901537535
2013-08-02,TLT,-0.0219664925985796
2013-08-05,GLD,-0.0019765195887397
2013-08-05,QQQ,0.0056022594467127
2013-08-05,SPY,0.0016978036666044
2013-08-05,TLT,0.01094966620311
2013-08-06,GLD,-0.0052368894460472
2013-08-06,QQQ,0.0006493333958502
2013-08-06,SPY,-0.0014634863110602
2013-08-06,TLT,-0.0077278654268352
2013-08-07,GLD,-0.0138584806212787
2013-08-07,QQQ,-0.0059903695456406
2013-08-07,SPY,-0.0056986979211558
2013-08-07,TLT,0.002928585431912
2013-08-08,GLD,0.001450913547965
2013-08-08,QQQ,-0.0018302971975603
2013-08-08,SPY,-0.003245720417932
2013-08-08,TLT,0.0074245056643823
2013-08-09,GLD,0.0215935967721895
2013-08-09,QQQ,0.004960261831714
2013-08-09,SPY,0.0036580982665022
2013-08-09,TLT,0.0027116131156199
2013-08-12,GLD,0.0
2013-08-12,QQQ,-0.0040446944845133
2013-08-12,SPY,-0.0028899521295076
2013-08-12,TLT,0.0015862452549295
2013-08-13,GLD,0.0177355656547404
2013-08-13,QQQ,0.0023504882829768
2013-08-13,SPY,-0.001181945349608
2013-08-13,TLT,-0.006829189306822
2013-08-14,GLD,-0.0108227552615398
2013-08-14,QQQ,0.0055927870898577
2013-08-14,SPY,0.0029522931115145
2013-08-14,TLT,-0.0145615369844731
2013-08-15,GLD,0.0098154729514989
2013-08-15,QQQ,-0.003768452552792
2013-08-15,SPY,-0.0051425861908138
2013-08-15,TLT,0.0015228294802984
2013-08-16,GLD,0.020638289899497
2013-08-16,QQQ,-0.0170696821195548
2013-08-16,SPY,-0.0140847430883989
2013-08-16,TLT,-0.013596514854197
2013-08-19,GLD,0.0067355563630182
2013-08-19,QQQ,-0.0003973611312035
2013-08-19,SPY,-0.0033111799353285
2013-08-19,TLT,-0.0034765906551699
2013-08-20,GLD,-0.0043086149432469
2013-08-20,QQQ,-0.0017238601528716
2013-08-20,SPY,-0.006412590268578
2013-08-20,TLT,-0.0087447264263791
2013-08-21,GLD,0.0033275569963088
2013-08-21,QQQ,0.0043700239541177
2013-08-21,SPY,0.0049038847699018
2013-08-21,TLT,0.0076800154149709
2013-08-22,GLD,-0.0028730521644412
2013-08-22,QQQ,-0.0034414612239667
2013-08-22,SPY,-0.0061792422603512
2013-08-22,TLT,-0.0110036154423751
2013-08-23,GLD,0.0055873765166521
2013-08-23,QQQ,0.0097639710154224
2013-08-23,SPY,0.0090739236231942
2013-08-23,TLT,0.0101316106673395
2013-08-26,GLD,0.0156142009395074
2013-08-26,QQQ,0.0066740351209911
2013-08-26,SPY,0.0033665871097505
2013-08-26,TLT,0.0107973935474427
2013-08-27,GLD,0.0040688280316244
2013-08-27,QQQ,0.0005215923477705
2013-08-27,SPY,-0.003727952885139
2013-08-27,TLT,0.0049736749766572
2013-08-28,GLD,0.0095518953014983
2013-08-28,QQQ,-0.020679034013325
2013-08-28,SPY,-0.0162150830807276
2013-08-28,TLT,0.0125155680058709
2013-08-29,GLD,-0.000292498247905
2013-08-29,QQQ,0.0038520458883892
2013-08-29,SPY,0.0035448137676492
2013-08-29,TLT,-0.0081362855198817
2013-08-30,GLD,-0.006163432755339
2013-08-30,QQQ,0.0070017959799752
2013-08-30,SPY,0.0015849461095559
2013-08-30,TLT,0.0079478512631268
2013-09-03,GLD,-0.009242551987358
2013-09-03,QQQ,-0.0064716314198718
2013-09-03,SPY,-0.0031725015019858
2013-09-03,TLT,-0.0011315677534192
2013-09-04,GLD,0.0132823904928981
2013-09-04,QQQ,0.0056814620339332
2013-09-04,SPY,0.0045116861575577
2013-09-04,TLT,-0.0168406686903225
2013-09-05,GLD,-0.0129852384920244
2013-09-05,QQQ,0.0106153615308991
2013-09-05,SPY,0.0082389792573794
2013-09-05,TLT,-0.0022093410643333
2013-09-06,GLD,-0.0184372059791775
2013-09-06,QQQ,0.0016932242051714
2013-09-06,SPY,0.0012662068534256
2013-09-06,TLT,-0.0140417448454439
2013-09-09,GLD,0.0146426270407535
2013-09-09,QQQ,0.00117063119631
2013-09-09,SPY,0.0004818468302001
2013-09-09,TLT,0.0049613616667639
2013-09-10,GLD,-0.0017905715189216
2013-09-10,QQQ,0.0116310630598605
2013-09-10,SPY,0.0095305160221005
2013-09-10,TLT,0.0004850392721164
2013-09-11,GLD,-0.0163376349454609
2013-09-11,QQQ,0.0048705204098741
2013-09-11,SPY,0.0073699604577225
2013-09-11,TLT,-0.0070080220208178
2013-09-12,GLD,-0.0003037393323617
2013-09-12,QQQ,-0.0019197744310593
2013-09-12,SPY,0.0031335869583339
2013-09-12,TLT,0.0088492206800942
2013-09-13,GLD,-0.031077790087025
2013-09-13,QQQ,-0.000640679492166
2013-09-13,SPY,-0.0026599510905387
2013-09-13,TLT,-0.0013563205721249
2013-09-16,GLD,0.0011742263444235
2013-09-16,QQQ,0.0006406794921659
2013-09-16,SPY,0.0022466893935609
2013-09-16,TLT,0.0038703630028617
2013-09-17,GLD,-0.0107760728527253
2013-09-17,QQQ,-0.0026938517966824
2013-09-17,SPY,0.0057708070248944
2013-09-17,TLT,-0.0066857710323591
2013-09-18,GLD,0.0003953591857077
2013-09-18,QQQ,0.006657357431353
2013-09-18,SPY,0.0044525807626902
2013-09-18,TLT,0.0082296874933006
2013-09-19,GLD,0.0426353275133656
2013-09-19,QQQ,0.0119229572010282
2013-09-19,SPY,0.0115077154381128
2013-09-19,TLT,0.0122665534059802
2013-09-20,GLD,-0.0019714482594688
2013-09-20,QQQ,0.0023928283481407
2013-09-20,SPY,-0.0016772714204791
2013-09-20,TLT,-0.0059227830320805
2013-09-23,GLD,-0.0291884794949476
2013-09-23,QQQ,-0.0064357865282742
2013-09-23,SPY,-0.0118785215922296
2013-09-23,TLT,0.005255833398981
2013-09-24,GLD,-0.0032092394127313
2013-09-24,QQQ,-0.0020275768323039
2013-09-24,SPY,-0.0046382502591402
2013-09-24,TLT,0.0073121665741855
2013-09-25,GLD,0.000862040000546
2013-09-25,QQQ,0.0
2013-09-25,SPY,-0.0023566493352781
2013-09-25,TLT,0.0107284989767422
2013-09-26,GLD,0.0088126102598934
2013-09-26,QQQ,-0.0034310253304616
2013-09-26,SPY,-0.0028945615191714
2013-09-26,TLT,0.0020572404457829
2013-09-27,GLD,-0.0077948199893089
2013-09-27,QQQ,0.0077347830859575
2013-09-27,SPY,0.0038379237820074
2013-09-27,TLT,-0.0070307294866528
2013-09-30,GLD,0.0091915298563927
2013-09-30,QQQ,-0.0012638838319331
2013-09-30,SPY,-0.0046072069990981
2013-09-30,TLT,0.0024428698241661
2013-10-01,GLD,-0.0061443597053424
2013-10-01,QQQ,-0.0024058567486435
2013-10-01,SPY,-0.0053425816272341
2013-10-01,TLT,-0.001502592632473
2013-10-02,GLD,-0.028407152018487
2013-10-02,QQQ,0.0100909416317327
2013-10-02,SPY,0.0078850378425006
2013-10-02,TLT,-0.0056550429797207
2013-10-03,GLD,0.019631079706307
2013-10-03,QQQ,-0.0003765615930032
2013-10-03,SPY,-0.0009453130049468
2013-10-03,TLT,0.0015111074947678
2013-10-04,GLD,0.0009440116150259
2013-10-04,QQQ,-0.0117447872624595
2013-10-04,SPY,-0.0092637100428955
2013-10-04,TLT,-0.0016056501106793
2013-10-07,GLD,-0.0051239836851865
2013-10-07,QQQ,0.0086011192198109
2013-10-07,SPY,0.0075481282754203
2013-10-07,TLT,-0.0007565185330519
2013-10-08,GLD,0.008734372074589
2013-10-08,QQQ,-0.0083471290852984
2013-10-08,SPY,-0.0086823020924396
2013-10-08,TLT,0.0040594845294835
2013-10-09,GLD,-0.0018820415130879
2013-10-09,QQQ,-0.0194927517411984
2013-10-09,SPY,-0.0117149939488739
2013-10-09,TLT,0.00028259412973
2013-10-10,GLD,-0.0101772083075164
2013-10-10,QQQ,-0.0031128151807453
2013-10-10,SPY,0.0007249630335206
2013-10-10,TLT,-0.0080382340485368
2013-10-11,GLD,-0.0146979560029409
2013-10-11,QQQ,0.0209532341064982
2013-10-11,SPY,0.0213288368553079
2013-10-11,TLT,0.001612809712664
2013-10-14,GLD,-0.0135295797485602
2013-10-14,QQQ,0.0078561317766613
2013-10-14,SPY,0.0064225325290797
2013-10-14,TLT,-0.0002844160221196
2013-10-15,GLD,0.001874289402113
2013-10-15,QQQ,0.0070431374477753
2013-10-15,SPY,0.003985983827588
2013-10-15,TLT,-0.0080925702308352
2013-10-16,GLD,0.0073004988987751
2013-10-16,QQQ,-0.0038927348745806
2013-10-16,SPY,-0.0072804777631838
2013-10-16,TLT,-0.0006693731477619
2013-10-17,GLD,-0.0015368016784752
2013-10-17,QQQ,0.0112598949312658
2013-10-17,SPY,0.0138692590734807
2013-10-17,TLT,0.0124532011229399
2013-10-18,GLD,0.0309237046395825
2013-10-18,QQQ,0.005706492383623
2013-10-18,SPY,0.0066610566196149
2013-10-18,TLT,0.0090285490787443
2013-10-21,GLD,-0.0044834283018234
2013-10-21,QQQ,0.0160750158228693
2013-10-21,SPY,0.0067316969314213
2013-10-21,TLT,0.002151072688916
2013-10-22,GLD,0.0010243461627259
2013-10-22,QQQ,0.0021887204931864
2013-10-22,SPY,5.730959621005006e-05
2013-10-22,TLT,-0.0031814752266353
2013-10-23,GLD,0.0184149475256124
2013-10-23,QQQ,0.0014564284414055
2013-10-23,SPY,0.005774635255459
2013-10-23,TLT,0.0110910541996675
2013-10-24,GLD,-0.0050381372278342
2013-10-24,QQQ,-0.0060827440415985
2013-10-24,SPY,-0.0048002624406577
2013-10-24,TLT,0.0038852794006494
2013-10-25,GLD,0.0093584462134963
2013-10-25,QQQ,0.0043833093728661
2013-10-25,SPY,0.003316865503675
2013-10-25,TLT,-0.0038852794006495
2013-10-28,GLD,0.0043018411406916
2013-10-28,QQQ,0.0071425032240697
2013-10-28,SPY,0.0045571316270014
2013-10-28,TLT,0.0037006381886079
2013-10-29,GLD,0.0007661546853194
2013-10-29,QQQ,0.000241184937886
2013-10-29,SPY,0.0015900894094799
2013-10-29,TLT,-0.003422627161969
2013-10-30,GLD,-0.0060691868438285
2013-10-30,QQQ,0.0016869433239274
2013-10-30,SPY,0.0053197774447168
2013-10-30,TLT,0.0012964108901355
2013-10-31,GLD,-0.0013108546592705
2013-10-31,QQQ,-0.0009635534498698
2013-10-31,SPY,-0.0049793850638994
2013-10-31,TLT,-0.0060332841182247
2013-11-01,GLD,-0.014455899603028
2013-11-01,QQQ,-0.0022923631503086
2013-11-01,SPY,-0.0028402655941754
2013-11-01,TLT,0.0021389984837675
2013-11-04,GLD,-0.0062036472985391
2013-11-04,QQQ,0.0002415053544427
2013-11-04,SPY,0.0023864410628936
2013-11-04,TLT,-0.0135623547817225
2013-11-05,GLD,-0.0011034001173
2013-11-05,QQQ,0.0014480845794464
2013-11-05,SPY,0.0035123257396238
2013-11-05,TLT,0.0009412507522974
2013-11-06,GLD,-0.0019733992654948
2013-11-06,QQQ,0.0010846200466195
2013-11-06,SPY,-0.0031718947517484
2013-11-06,TLT,-0.0120204399139704
2013-11-07,GLD,0.0050441421853756
2013-11-07,QQQ,-0.0002408943930543
2013-11-07,SPY,0.0050927786073059
2013-11-07,TLT,0.000476015551179
2013-11-08,GLD,-0.0082096552319325
2013-11-08,QQQ,-0.0189740250164111
2013-11-08,SPY,-0.0127238612445834
2013-11-08,TLT,0.0084348639673737
2013-11-11,GLD,-0.0150138969796366
2013-11-11,QQQ,0.0134164526361722
2013-11-11,SPY,0.0134009200081342
2013-11-11,TLT,-0.0243599511531813
2013-11-12,GLD,-0.0033044239634362
2013-11-12,QQQ,-0.0015762022033856
2013-11-12,SPY,0.0001692791410617
2013-11-12,TLT,-0.003778593058199
2013-11-13,GLD,-0.0115298922635141
2013-11-13,QQQ,0.0015762022033856
2013-11-13,SPY,-0.0020322949079467
2013-11-13,TLT,0.0046485011532461
2013-11-14,GLD,0.0032613280708258
2013-11-14,QQQ,0.0120425346118197
2013-11-14,SPY,0.0079923773371585
2013-11-14,TLT,0.0036647476491732
2013-11-15,GLD,0.0114925042581555
2013-11-15,QQQ,0.0031074738770157
2013-11-15,SPY,0.0049769394881403
2013-11-15,TLT,0.0061420481801947
2013-11-18,GLD,0.0004022933599002
2013-11-18,QQQ,0.0019074401429103
2013-11-18,SPY,0.0043415339450908
2013-11-18,TLT,0.0020072333034809
2013-11-19,GLD,-0.0114878551769745
2013-11-19,QQQ,-0.0098145575648636
2013-11-19,SPY,-0.0035051911186586
2013-11-19,TLT,0.0059974213897633
2013-11-20,GLD,0.0004067148534697
2013-11-20,QQQ,-0.0028908459357323
2013-11-20,SPY,-0.0021760331809734
2013-11-20,TLT,-0.0076220172614024
2013-11-21,GLD,-0.0232864778606247
